wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster
KEY,2024-08-21 14:00,2024-08-21 20:04,2024-08-21 08:07,202408212300,HT,C,Y,28,CAN,FLZ078,194.87217712402344,2024-08-21 20:04,,,,,False,,,,,,,202408210807-KKEY-WWUS72-NPWKEY,AJP
MLB,2024-09-05 19:12,2024-09-05 21:15,2024-09-05 19:12,202409052115,FA,C,Y,95,NEW,FLC069,2999.386474609375,2024-09-05 19:12,00000,N,ER,OO,False,,,,,,,202409051912-KMLB-WGUS82-FLSMLB,JS
MLB,2024-09-05 19:12,2024-09-05 21:15,2024-09-05 19:12,202409052115,FA,C,Y,95,NEW,FLC127,3181.331298828125,2024-09-05 19:12,00000,N,ER,OO,False,,,,,,,202409051912-KMLB-WGUS82-FLSMLB,JS
MFL,2024-08-31 19:50,2024-08-31 21:15,2024-08-31 19:50,202408312045,FA,C,Y,161,EXP,FLC011,3161.671630859375,2024-08-31 21:12,00000,N,ER,OO,False,,,,,,,202408311950-KMFL-WGUS82-FLSMFL,LC
TBW,2024-08-21 14:01,2024-08-21 17:00,2024-08-21 14:01,202408211700,FA,C,Y,62,NEW,FLC071,2115.832275390625,2024-08-21 14:01,00000,N,ER,OO,False,,,,,,,202408211401-KTBW-WGUS82-FLSTBW,TBW
JAX,2024-08-06 02:03,2024-08-23 13:41,2024-08-04 02:22,202408090235,FL,C,W,34,CAN,FLC121,1794.246826171875,2024-08-23 13:41,WSPF1,2,ER,NO,False,,,,,,,202408040222-KJAX-WGUS42-FLWJAX,DUBOIS
JAX,2024-08-10 01:33,2024-08-24 12:00,2024-08-07 14:03,202408311048,FL,C,W,47,EXT,FLC041,923.2495727539062,2024-08-24 01:01,FTWF1,1,ER,NO,False,,,,,,,202408071403-KJAX-WGUS42-FLWJAX,HESS
TAE,2024-09-12 15:27,2024-09-12 16:00,2024-09-12 15:27,202409121600,TO,C,W,81,CON,FLC045,1439.594482421875,2024-09-12 15:43,,,,,False,,,,,,,202409121527-KTAE-WFUS52-TORTAE,11-MM
JAX,2024-08-21 18:22,2024-08-21 19:15,2024-08-21 18:22,202408211915,FA,C,Y,224,NEW,FLC089,1699.857177734375,2024-08-21 18:22,00000,N,ER,OO,False,,,,,,,202408211822-KJAX-WGUS82-FLSJAX,CRUZ
MFL,2024-08-21 18:34,2024-08-21 20:01,2024-08-21 18:34,202408212030,FA,C,Y,144,CAN,FLC099,5142.36865234375,2024-08-21 20:01,00000,N,ER,OO,False,,,,,,,202408211834-KMFL-WGUS82-FLSMFL,CF
MOB,2024-08-31 15:17,2024-09-01 00:00,2024-08-31 15:17,202409010000,RP,C,S,29,CON,FLZ204,366.255126953125,2024-08-31 20:28,,,,,False,,,,,,,202408311517-KMOB-WHUS44-CFWMOB,
TAE,2024-08-21 18:24,2024-08-27 18:15,2024-08-21 18:24,202408231815,FA,C,W,8,EXP,FLC079,1856.3865966796875,2024-08-27 18:09,00000,0,ER,OO,False,,,,,,,202408211824-KTAE-WGUS42-FLWTAE,Godsey
MFL,2024-08-22 17:19,2024-08-22 18:15,2024-08-22 17:19,202408221815,FA,C,Y,146,NEW,FLC086,5094.58447265625,2024-08-22 17:19,00000,N,ER,OO,False,,,,,,,202408221719-KMFL-WGUS82-FLSMFL,GR
MFL,2024-09-18 14:00,2024-09-18 22:00,2024-09-18 06:42,202409182200,HT,C,Y,54,EXP,FLZ072,880.1738891601562,2024-09-18 22:00,,,,,False,,,,,,,202409180642-KMFL-WWUS72-NPWMFL,CWC
MFL,2024-08-22 16:50,2024-08-22 18:04,2024-08-22 16:50,202408221845,FA,C,Y,145,CAN,FLC011,3161.671630859375,2024-08-22 18:04,00000,N,ER,OO,False,,,,,,,202408221650-KMFL-WGUS82-FLSMFL,GR
MLB,2024-08-22 18:11,2024-08-22 20:15,2024-08-22 18:11,202408222015,FA,C,Y,70,NEW,FLC009,2741.7197265625,2024-08-22 18:11,00000,N,ER,OO,False,,,,,,,202408221811-KMLB-WGUS82-FLSMLB,Heil
JAX,2024-08-22 18:14,2024-08-22 19:15,2024-08-22 18:14,202408221915,FA,C,Y,229,NEW,FLC031,2169.6953125,2024-08-22 18:14,00000,N,ER,OO,False,,,,,,,202408221814-KJAX-WGUS82-FLSJAX,CRUZ
JAX,2024-08-22 18:14,2024-08-22 19:15,2024-08-22 18:14,202408221915,FA,C,Y,229,NEW,FLC089,1699.857177734375,2024-08-22 18:14,00000,N,ER,OO,False,,,,,,,202408221814-KJAX-WGUS82-FLSJAX,CRUZ
JAX,2024-08-22 18:59,2024-08-22 23:46,2024-08-22 18:59,202408222200,FA,C,W,34,CAN,FLC107,2145.40771484375,2024-08-22 23:46,00000,0,ER,OO,False,,,,,,,202408221859-KJAX-WGUS42-FLWJAX,CRUZ
MFL,2024-08-22 19:04,2024-08-22 21:00,2024-08-22 19:04,202408222100,FA,C,Y,148,NEW,FLC099,5142.36865234375,2024-08-22 19:04,00000,N,ER,OO,False,,,,,,,202408221904-KMFL-WGUS82-FLSMFL,GR
MLB,2024-08-22 19:06,2024-08-22 21:00,2024-08-22 19:06,202408222100,FA,C,Y,71,NEW,FLC085,1447.405029296875,2024-08-22 19:06,00000,N,ER,OO,False,,,,,,,202408221906-KMLB-WGUS82-FLSMLB,Watson
MFL,2024-09-18 14:00,2024-09-18 22:00,2024-09-18 06:42,202409182200,HT,C,Y,54,EXP,FLZ073,2499.4755859375,2024-09-18 22:00,,,,,False,,,,,,,202409180642-KMFL-WWUS72-NPWMFL,CWC
MFL,2024-09-18 14:00,2024-09-18 22:00,2024-09-18 06:42,202409182200,HT,C,Y,54,EXP,FLZ074,1030.5223388671875,2024-09-18 22:00,,,,,False,,,,,,,202409180642-KMFL-WWUS72-NPWMFL,CWC
MFL,2024-09-18 14:00,2024-09-18 22:00,2024-09-18 06:42,202409182200,HT,C,Y,54,EXP,FLZ172,195.8022003173828,2024-09-18 22:00,,,,,False,,,,,,,202409180642-KMFL-WWUS72-NPWMFL,CWC
MFL,2024-09-18 14:00,2024-09-18 22:00,2024-09-18 06:42,202409182200,HT,C,Y,54,EXP,FLZ173,557.966064453125,2024-09-18 22:00,,,,,False,,,,,,,202409180642-KMFL-WWUS72-NPWMFL,CWC
MLB,2024-08-22 20:19,2024-08-22 22:15,2024-08-22 20:19,202408222215,FA,C,Y,72,NEW,FLC069,2999.386474609375,2024-08-22 20:19,00000,N,ER,OO,False,,,,,,,202408222019-KMLB-WGUS82-FLSMLB,Watson
MLB,2024-08-22 20:19,2024-08-22 22:15,2024-08-22 20:19,202408222215,FA,C,Y,72,NEW,FLC095,2604.07568359375,2024-08-22 20:19,00000,N,ER,OO,False,,,,,,,202408222019-KMLB-WGUS82-FLSMLB,Watson
MLB,2024-08-22 20:19,2024-08-22 22:15,2024-08-22 20:19,202408222215,FA,C,Y,72,NEW,FLC117,894.225830078125,2024-08-22 20:19,00000,N,ER,OO,False,,,,,,,202408222019-KMLB-WGUS82-FLSMLB,Watson
MLB,2024-08-22 20:22,2024-08-22 22:15,2024-08-22 20:22,202408222215,FA,C,Y,73,NEW,FLC127,3181.331298828125,2024-08-22 20:22,00000,N,ER,OO,False,,,,,,,202408222022-KMLB-WGUS82-FLSMLB,Watson
JAX,2024-08-22 20:10,2024-08-22 20:28,2024-08-22 20:10,202408222100,SV,C,W,197,CAN,FLC019,1668.6431884765625,2024-08-22 20:28,,,,,False,,,,,,,202408222010-KJAX-WUUS52-SVRJAX,CRUZ
JAX,2024-08-22 20:10,2024-08-22 20:28,2024-08-22 20:10,202408222100,SV,C,W,197,CAN,FLC109,1702.60009765625,2024-08-22 20:28,,,,,False,,,,,,,202408222010-KJAX-WUUS52-SVRJAX,CRUZ
JAX,2024-08-22 22:07,2024-08-23 01:15,2024-08-22 22:07,202408230115,FA,C,Y,231,NEW,FLC083,4312.73876953125,2024-08-22 22:07,00000,N,ER,OO,False,,,,,,,202408222207-KJAX-WGUS82-FLSJAX,CRUZ
JAX,2024-08-22 20:47,2024-08-22 21:15,2024-08-22 20:47,202408222115,SV,C,W,198,EXP,FLC083,4312.73876953125,2024-08-22 21:06,,,,,False,,,,,,,202408222047-KJAX-WUUS52-SVRJAX,CRUZ
MFL,2024-09-18 14:00,2024-09-18 22:00,2024-09-18 06:42,202409182200,HT,C,Y,54,EXP,FLZ174,1006.6227416992188,2024-09-18 22:00,,,,,False,,,,,,,202409180642-KMFL-WWUS72-NPWMFL,CWC
MLB,2024-09-29 15:00,2024-09-29 22:00,2024-09-29 06:26,202409292200,HT,C,Y,18,NEW,FLZ058,2013.75390625,2024-09-29 06:26,,,,,False,,,,,,,202409290626-KMLB-WWUS72-NPWMLB,Weitlich
MLB,2024-09-29 15:00,2024-09-29 22:00,2024-09-29 06:26,202409292200,HT,C,Y,18,NEW,FLZ154,423.17010498046875,2024-09-29 06:26,,,,,False,,,,,,,202409290626-KMLB-WWUS72-NPWMLB,Weitlich
JAX,2024-08-22 21:56,2024-08-23 00:00,2024-08-22 21:56,202408230000,FA,C,Y,230,NEW,FLC019,1668.6431884765625,2024-08-22 21:56,00000,N,ER,OO,False,,,,,,,202408222156-KJAX-WGUS82-FLSJAX,CRUZ
MFL,2024-10-09 15:29,2024-10-09 16:00,2024-10-09 15:29,202410091600,TO,C,W,59,CON,FLC043,2056.751953125,2024-10-09 15:36,,,,,False,,,,,,,202410091529-KMFL-WFUS52-TORMFL,SB
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ071,2085.704833984375,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ072,880.1738891601562,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ073,2499.4755859375,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MLB,2024-09-19 19:27,2024-09-19 21:30,2024-09-19 19:27,202409192130,FA,C,Y,123,NEW,FLC085,1447.405029296875,2024-09-19 19:27,00000,N,ER,OO,False,,,,,,,202409191927-KMLB-WGUS82-FLSMLB,Tollefsen
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ074,1030.5223388671875,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ075,2018.58935546875,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ172,195.8022003173828,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ173,557.966064453125,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MFL,2024-09-07 13:00,2024-09-07 22:00,2024-09-07 06:42,202409072200,HT,C,Y,44,NEW,FLZ174,1006.6227416992188,2024-09-07 06:42,,,,,False,,,,,,,202409070642-KMFL-WWUS72-NPWMFL,RAG
MLB,2024-09-19 19:27,2024-09-19 21:30,2024-09-19 19:27,202409192130,FA,C,Y,123,NEW,FLC111,1493.834228515625,2024-09-19 19:27,00000,N,ER,OO,False,,,,,,,202409191927-KMLB-WGUS82-FLSMLB,Tollefsen
MFL,2024-09-10 19:24,2024-09-10 20:30,2024-09-10 19:24,202409102030,FA,C,Y,180,EXP,FLC086,5094.58447265625,2024-09-10 20:20,00000,N,ER,OO,False,,,,,,,202409101924-KMFL-WGUS82-FLSMFL,Hadi
MFL,2024-10-06 15:00,2024-10-09 08:59,2024-10-05 17:18,202410101200,FA,C,A,5,CAN,FLZ075,2018.58935546875,2024-10-09 08:59,00000,0,ER,OO,False,,,,,,,202410051718-KMFL-WGUS62-FFAMFL,AR
MFL,2024-10-06 15:00,2024-10-09 08:59,2024-10-05 17:18,202410101200,FA,C,A,5,CAN,FLZ072,880.1738891601562,2024-10-09 08:59,00000,0,ER,OO,False,,,,,,,202410051718-KMFL-WGUS62-FFAMFL,AR
MFL,2024-10-06 15:00,2024-10-09 08:59,2024-10-05 17:18,202410101200,FA,C,A,5,CAN,FLZ173,557.966064453125,2024-10-09 08:59,00000,0,ER,OO,False,,,,,,,202410051718-KMFL-WGUS62-FFAMFL,AR
MFL,2024-10-06 15:00,2024-10-09 08:59,2024-10-05 17:18,202410101200,FA,C,A,5,CAN,FLZ068,749.71484375,2024-10-09 08:59,00000,0,ER,OO,False,,,,,,,202410051718-KMFL-WGUS62-FFAMFL,AR
MLB,2024-09-08 23:51,2024-09-09 01:45,2024-09-08 23:51,202409090145,FA,C,Y,101,NEW,FLC095,2604.07568359375,2024-09-08 23:51,00000,N,ER,OO,False,,,,,,,202409082351-KMLB-WGUS82-FLSMLB,JS
MLB,2024-09-08 23:51,2024-09-09 01:45,2024-09-08 23:51,202409090145,FA,C,Y,101,NEW,FLC117,894.225830078125,2024-09-08 23:51,00000,N,ER,OO,False,,,,,,,202409082351-KMLB-WGUS82-FLSMLB,JS
JAX,2024-08-24 23:10,2024-08-25 00:15,2024-08-24 23:10,202408250015,FA,C,Y,247,EXP,FLC083,4312.73876953125,2024-08-25 00:14,00000,N,ER,OO,False,,,,,,,202408242310-KJAX-WGUS82-FLSJAX,SHASHY
MFL,2024-08-16 10:51,2024-08-16 11:45,2024-08-16 10:51,202408161145,FA,C,Y,134,NEW,FLC011,3161.671630859375,2024-08-16 10:51,00000,N,ER,OO,False,,,,,,,202408161051-KMFL-WGUS82-FLSMFL,GR
JAX,2024-09-18 20:11,2024-09-18 20:45,2024-09-18 20:11,202409182045,SV,C,W,201,EXP,FLC109,1702.60009765625,2024-09-18 20:40,,,,,False,,,,,,,202409182011-KJAX-WUUS52-SVRJAX,SHASHY
MOB,2024-08-24 09:00,2024-08-25 00:00,2024-08-24 08:53,202408250000,RP,C,S,28,EXP,FLZ206,331.8329772949219,2024-08-25 00:10,,,,,False,,,,,,,202408240853-KMOB-WHUS44-CFWMOB,
